latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
36.44991,-116.436035,680,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
9/3/2019,1,103.3,78.9,92.2,101.1,77.7,90.4,46359.34,42431.25,0,0,0,0,8.9,19.5,150,22.48,0.243
9/4/2019,1,103.7,79.3,93.3,100,75.1,89.5,46224.37,42426.49,0,0,0,0,13.2,24.8,173,23.04,0.302
9/5/2019,3,97.6,80.7,88.9,93.7,78.2,86.6,46088.94,32868.54,0,0,0,0,10.8,24.4,183,15.39,0.216
9/6/2019,0,100.7,77.6,90.8,97.4,76,89,45953.14,42179.75,0,0,0,0,8.1,16.1,160,21.26,0.239
9/7/2019,1,100.5,78.9,90.3,96.1,72,85.1,45817.06,42094,0,0,0,0,18.7,32,162,23.59,0.361
9/8/2019,0,93.3,70.2,82.7,89.4,64,77.3,45680.78,42007.43,0,0,0,0,16.1,32.4,187,24.07,0.278
9/9/2019,0,91.5,72.8,82,81.2,67.3,74.5,45544.39,41920.08,0,0,0,0,19.1,33.6,162,24.03,0.337
9/10/2019,0,87.3,65.7,76.1,76.5,60.3,68,45407.97,41832.02,0,0,0,0,19.7,34.7,171,23.95,0.33
9/11/2019,0,88.8,61.1,75.8,83.6,56,70.1,45271.61,41686.78,0,0,0,0,8.7,15.9,313,23.76,0.242
9/12/2019,0,91.8,65.3,79.8,87.4,58,73.3,45135.38,41600.92,0,0,0,0,9.2,17.4,338,23.46,0.272
9/13/2019,0,96.4,63.3,82,92.5,56.5,76.1,44999.37,41478.57,0,0,0,0,6.6,13.9,334,23.4,0.245
9/14/2019,0,98.9,64.7,84.4,92.2,58.4,78.3,44863.66,41390.89,0,0,0,0,8.1,15.9,155,23.34,0.256
9/15/2019,1,96.1,72,86.2,86.4,65.7,78.1,44728.33,41303.57,0,0,0,0,19.6,33.3,163,20.89,0.339
9/16/2019,1,92.4,73.8,82.3,80.7,65.7,71.8,44593,29852.63,0,0,0,0,20.4,35.3,166,17.72,0.399
9/17/2019,1,83.4,65,74.3,80.1,55.9,67.5,44456.9,41010.98,0,0,0,0,14.8,25.9,296,22.63,0.244
9/18/2019,0,86.8,65.1,76.7,77.3,60,68.4,44320.11,40870.28,0,0,0,0,17.5,30,163,22.69,0.313
9/19/2019,1,81.2,64.8,73.4,77.5,57.5,66.6,44182.71,40533.16,0,0,0,0,16.8,31.1,217,22.14,0.267
9/20/2019,0,80.3,60.4,70.1,73.5,52.3,62.9,44044.8,40410.76,0,0,0,0,13.8,28.6,331,22.23,0.251
9/21/2019,0,84.5,58.2,72.8,79.5,50.6,66.9,43906.46,40294.14,0,0,0,0,10.3,18.3,337,21.98,0.208
9/22/2019,1,87.9,57.2,74.6,79.3,51.1,67.9,43767.78,39752.31,0,0,0,0,14.6,25.3,173,20.21,0.236
9/23/2019,1,87,67.2,76.5,82.2,59.6,70.1,43628.84,35055.28,0,0,0,0,26.2,43.8,8,19.95,0.25
9/24/2019,0,95.4,65.1,80.7,86.4,56.4,73.5,43489.73,39906.24,0,0,0,0,12.5,23.5,349,21.23,0.288
9/25/2019,1,97,68,83.1,91.9,62.7,77.7,43350.54,39566.27,0,0,0,0,11.2,18.6,1,20.17,0.272
9/26/2019,1,88.8,68,78.1,85.2,68.5,75.3,43211.36,39526.02,0,0,0,0,15.1,26.4,165,17.65,0.231
9/27/2019,0,87.5,68,77.8,83.4,68,75.3,43072.26,39483.29,0,0,0,0,15.7,28.2,165,20.02,0.241
9/28/2019,0,84.3,63.8,72.7,73.9,54.8,64.7,42933.34,39437.86,0,0,0,0,24.7,42.5,166,20.31,0.295
9/29/2019,0,70.5,53.6,62.9,65.2,47.2,55.3,42794.68,39351.93,0,0,0,0,13.8,23.5,165,20.71,0.215
9/30/2019,0,72.4,48.8,61.5,62.3,41.9,53.6,42656.37,39303.13,0,0,0,0,13.1,24.4,159,20.89,0.205
10/1/2019,0,71.7,53.6,62.7,67.7,47.3,56.6,42518.5,39251.37,0,0,0,0,8,15.4,157,20.64,0.163
10/2/2019,0,76.1,49.4,64.4,70.9,40.8,57.5,42381.14,39200.55,0,0,0,0,7.8,14.3,318,20.51,0.18
10/3/2019,0,81.9,48.3,67.5,71.8,40.9,59.2,42244.41,39149.38,0,0,0,0,15.4,27.5,167,20.46,0.242
10/4/2019,0,82.7,58.2,70,76.1,50.3,63.6,42108.37,39095.66,0,0,0,0,7.6,16.8,194,20.24,0.189
10/5/2019,0,81,56.6,69.8,75.4,46.4,61.8,41973.13,38957.64,0,0,0,0,10.5,18.6,313,19.9,0.217
10/6/2019,0,83.7,56.2,71.8,76.4,47.3,63.5,41838.27,38819.54,0,0,0,0,14.6,25.9,355,19.45,0.242
10/7/2019,0,85,56.2,71.6,79.2,48.5,64.8,41702.96,38680.78,0,0,0,0,6.6,11.4,327,19.37,0.193
10/8/2019,0,86.1,55.5,73.4,78.6,48.5,66.6,41567.3,38541.45,0,0,0,0,9.3,17,155,19.15,0.201
10/9/2019,0,84.4,58.9,71.5,77.9,52,63.4,41431.36,38401.65,0,0,0,0,23.2,41.2,318,19.19,0.249
10/10/2019,0,68.5,48.4,58.3,56.3,36.8,46.6,41295.25,38261.49,0,0,0,0,17.1,30,12,19.86,0.255
10/11/2019,1,72.2,46.6,58.7,62.9,34.6,48.2,41159.07,38121.05,0,0,0,0,15.4,25.9,359,19.46,0.22
10/12/2019,0,74.8,42.6,60.5,68.3,33.8,53.1,41022.92,37980.45,0,0,0,0,5.2,8.3,354,19.32,0.155
10/13/2019,0,77.9,45.2,62.9,68.4,36.7,55.4,40886.89,37839.78,0,0,0,0,11.1,18.8,249,18.76,0.169
10/14/2019,0,79.9,48.3,65.3,73.1,40.5,58.2,40751.09,37699.15,0,0,0,0,5.9,9.6,355,18.33,0.163
10/15/2019,0,82.2,47.8,67.1,75.4,39.8,60.2,40615.62,37558.68,0,0,0,0,5.2,10.3,28,18.27,0.163
10/16/2019,1,84.4,53.4,69.1,75.9,45.7,62.3,40480.57,35642.93,0,0,0,0,10.6,18.1,154,16.98,0.182
10/17/2019,2,82.3,60.5,71.9,72.1,54.3,63.2,40346.07,34812.94,0,0,0,0,20.4,34.9,177,17.06,0.259
10/18/2019,0,74.4,56.8,65,66.7,45.9,56,40212.2,37139.2,0,0,0,0,18.3,31.3,323,17.65,0.211
10/19/2019,1,74.6,50.6,64,67.1,43.7,57.2,40079.09,37000.39,0,0,0,0,5.4,12.5,81,16.62,0.138
10/20/2019,1,75.4,56.9,64.8,66.5,47.1,56.3,39946.83,36862.31,0,0,0,0,12.9,23.3,333,17.06,0.209
10/21/2019,1,83.1,48.3,67.5,72.6,42.6,59.4,39815.54,36725.06,0,0,0,0,15.8,27.5,335,16.54,0.231
10/22/2019,0,83.5,55.9,70.4,77.7,46.9,63,39685.34,36588.76,0,0,0,0,11.2,20.1,331,16.72,0.195
10/23/2019,1,82.3,56.9,69.4,75.1,48,61.8,39556.32,36453.54,0,0,0,0,11.2,19.9,334,16.29,0.198
10/24/2019,1,75.1,57.4,64.8,64.7,47.5,54.8,39428.63,36319.51,0,0,0,0,14.5,27.1,2,16.68,0.226
10/25/2019,0,80.5,56.8,68.7,73.7,45.1,60.1,39302.37,36186.84,0,0,0,0,13,21.5,346,16.17,0.201
10/26/2019,0,80.1,54.6,67.7,70.7,47.4,60.6,39177.1,36054.85,0,0,0,0,9.4,16.1,157,16.26,0.166
10/27/2019,1,65.3,49.5,57.8,54.6,37.6,46.3,39051.93,35922.77,0,0,0,0,26.4,47.6,336,15.81,0.227
10/28/2019,0,58.3,38.6,49.3,49.4,29.7,39.9,38926.93,35790.7,0,0,0,0,13.2,23.9,343,16.35,0.142
10/29/2019,0,66.1,37.4,51.9,55.4,28.7,41.5,38802.23,35658.77,0,0,0,0,21,36.7,353,15.97,0.177
10/30/2019,0,53.7,33.8,43,41.7,20.8,30.9,38677.95,35527.1,0,0,0,0,17.1,30.6,359,16.45,0.163
10/31/2019,0,61.6,31.3,47.6,53.3,21,38.6,38554.2,35395.82,0,0,0,0,8.2,15.7,337,16.17,0.13
11/1/2019,0,71.7,33.3,54.5,64.5,24.2,46.1,38431.12,35265.06,0,0,0,0,5.9,11.4,360,15.72,0.134
11/2/2019,0,73.8,46.5,60.3,66.6,35.8,51.6,38308.82,35093.37,0,0,0,0,10.3,16.3,340,15.27,0.162
11/3/2019,0,75.1,47.4,61.4,67.5,39,54.1,38187.43,34899.45,0,0,0,0,5.6,9.8,31,15.01,0.13
11/4/2019,0,75.3,43.5,63.4,68.2,35.4,56.4,38067.09,34588.03,0,0,0,0,5.3,9.8,35,14.85,0.126
11/5/2019,0,77.1,44.8,63.2,71.2,37.2,56.8,37947.91,34245.94,0,0,0,0,6,9.2,355,14.52,0.125
11/6/2019,0,76.9,47.5,63.2,70.2,40.7,56.8,37830.04,34014.69,0,0,0,0,6.6,10.3,30,14.39,0.128
11/7/2019,0,76.4,46.5,63.2,70.2,38.7,56.4,37713.61,33878.6,0,0,0,0,5.6,8.3,343,14.52,0.126
11/8/2019,0,79.2,48.5,62.6,72.6,41.5,55.7,37598.77,33666,0,0,0,0,5.5,8.1,351,14.38,0.129
11/9/2019,0,77,49.8,62.9,69.7,42.3,55.9,37485.64,33547.34,0,0,0,0,5.4,7.8,29,14.33,0.128
11/10/2019,0,76.2,45.2,63.3,68.4,37.1,56,37374.39,33354.84,0,0,0,0,6,10.3,43,14.18,0.131
11/11/2019,0,79.3,50.2,65,73.9,41.7,57,37265.15,33101.41,0,0,0,0,11.2,20.1,348,13.53,0.17
11/12/2019,1,73.5,53.7,64.6,67.4,44.6,57.1,37158.07,32939.14,0,0,0,0,10.7,17.2,336,13.45,0.147
11/13/2019,1,73.3,46.1,62.7,66.8,39.4,56.6,37053.31,31801.46,0,0,0,0,4.4,9.2,44,12.96,0.108
11/14/2019,1,67.7,49.2,59.9,61.5,42.7,53.7,36951.01,27826.96,0,0,0,0,5.4,8.1,333,9.85,0.096
11/15/2019,2,73.1,47.8,61.4,68.5,40.8,55.5,36850.78,32647.17,0,0,0,0,5.1,8.9,341,12.77,0.11
11/16/2019,0,78.4,44.7,62.5,70.2,37.4,54.7,36751.73,32638.97,0,0,0,0,10.3,17.2,337,13.04,0.166
11/17/2019,0,76.8,54.8,64.8,69.8,44.3,56.4,36653.96,32578.06,0,0,0,0,13,21.3,333,13,0.171
11/18/2019,0,74.2,46.1,62.4,67.9,38.6,56.2,36557.58,32529.12,0,0,0,0,6.5,11.9,357,12.8,0.111
11/19/2019,3,76.2,46.2,62.7,63.3,39.2,53.6,36462.71,32400,0,0,0,0,19.8,34,161,10.94,0.189
11/20/2019,63,60.8,44.9,52.9,54.1,40.4,48,36369.48,21612.65,0.299,0.299,0,5,15.9,30,157,5.61,0.06
11/21/2019,53,54.4,43.1,48.7,51.5,38.9,45.2,36278.01,24515.01,0.039,0.039,0,2,5.8,10.7,143,6.65,0.039
11/22/2019,1,57.8,39.2,47.9,53.7,34.5,43.8,36188.43,32404.65,0,0,0,0,5.7,9.6,338,12.14,0.066
11/23/2019,1,59.8,39.7,49,52.8,32.7,41.9,36100.87,32405.73,0,0,0,0,12.2,21.5,337,12.2,0.096
11/24/2019,0,63.1,39.4,50.2,57.5,31.1,43.1,36015.46,32396.09,0,0,0,0,11.4,19,334,12.46,0.096
11/25/2019,0,57.4,40.9,47.8,47.4,31.4,38.6,35932.32,32332.47,0,0,0,0,22.9,41.2,339,11.99,0.122
11/26/2019,3,49.3,35.8,43.4,41.8,26,33.9,35851.59,32262,0,0,0,0,12.9,22.6,346,12.33,0.114
11/27/2019,61,48,40.1,43.5,35.1,30.2,32.3,35773.41,11042.45,0.248,0.248,0,9,22.6,39.1,151,3.8,0.09
11/28/2019,61,45.1,32.9,38.9,38.8,27.2,32.7,35697.91,10537.39,0.295,0.295,0,8,13.7,23.7,86,4.54,0.032
11/29/2019,73,46.1,33.9,37.8,39.2,28.8,32.4,35625.22,19688.97,0.161,0.13,0.22,9,8.4,13.6,74,6.15,0.031
11/30/2019,3,48,29.9,39.1,41.3,22.6,32.9,35555.49,25583.31,0,0,0,0,6.7,10.7,7,9.45,0.052
12/1/2019,3,50.7,36.4,42.9,46.1,29.7,37.3,35488.85,24927.01,0,0,0,0,6,9.8,336,8.94,0.054
12/2/2019,2,55.4,37.4,45.3,51.2,31.3,40.2,35425.44,31900.91,0,0,0,0,5.7,8.9,339,11,0.063
12/3/2019,2,58.7,36.8,47.7,55.3,30.7,43.1,35365.4,17037.7,0,0,0,0,5.9,8.9,349,7.2,0.05
12/4/2019,61,49,43.4,46.2,45.2,38.3,42.6,35308.87,0,0.339,0.339,0,12,7.6,13.4,179,1.97,0.016
12/5/2019,2,55.9,42.4,49,52.7,38.4,45.8,35255.62,31738.24,0,0,0,0,5.7,10.1,344,10.29,0.055
12/6/2019,1,56.8,40.1,49,53.9,35.1,45.6,35205.1,31685.97,0,0,0,0,5.5,8.3,341,10.7,0.057
12/7/2019,3,58,44.4,52.3,53.4,40,48.1,35157.34,21311.73,0,0,0,0,14.2,24.8,169,6.18,0.048
12/8/2019,1,58.3,45.6,53,54.7,41.7,48.8,35112.4,31583.15,0,0,0,0,13.2,23,169,9.64,0.06
12/9/2019,1,58.4,42,48.5,52.2,35.5,42.2,35070.33,31532.84,0,0,0,0,9.7,17.4,335,10.34,0.079
12/10/2019,1,53.7,35.2,46,49.7,29.1,40.7,35031.18,29891.89,0,0,0,0,10.2,16.8,324,9.82,0.058
12/11/2019,2,56.1,37.9,47.2,52,32.5,42.7,34995.02,31435.04,0,0,0,0,4.7,7.8,355,10.82,0.057
12/12/2019,1,56.4,36.1,48.2,53.3,30.3,44.2,34961.89,31387.78,0,0,0,0,4.7,8.5,20,9.58,0.053
12/13/2019,1,56,37.3,48.8,52.9,31.7,44.8,34931.85,31341.78,0,0,0,0,5.3,8.3,344,10.33,0.058
12/14/2019,2,58.2,42.4,50.2,56.1,36.7,46.1,34904.95,26127.19,0,0,0,0,9.7,16.1,344,8,0.057
12/15/2019,51,52.8,38.8,45.7,41.9,29.8,36.6,34881.23,31261.1,0.004,0.004,0,1,18.1,31.5,335,11.08,0.103
12/16/2019,0,48.7,31.6,40.3,39.9,22.6,30.9,34860.75,31219.85,0,0,0,0,12.5,20.1,344,11.33,0.094
12/17/2019,1,49.3,29.9,39.2,40.7,19.1,29.8,34843.56,31172.7,0,0,0,0,14.7,24.4,343,11.08,0.092
12/18/2019,3,43.1,29.5,38,36.6,21.6,30.9,34829.7,10585.7,0,0,0,0,4.5,8.9,324,6.18,0.044
12/19/2019,0,54.3,29.3,42.3,47.4,21.4,35,34819.21,31106.08,0,0,0,0,5.4,9.6,15,10.97,0.07
12/20/2019,1,54.9,34.3,43.6,48.9,27.3,37.2,34812.15,31064.82,0,0,0,0,5.4,8.7,359,10.2,0.06
12/21/2019,1,54.3,39.6,45.7,47.9,33.4,39.5,34808.55,28800,0,0,0,0,5,8.3,320,9.73,0.064
12/22/2019,3,54.4,39.9,46.9,47.6,33.5,40.3,34808.45,14400,0,0,0,0,5.1,9.6,2,7.34,0.059
12/23/2019,55,51.2,42.9,46.6,45.6,35.6,41.2,34811.9,3600,0.193,0.193,0,11,7.9,13.9,1,3.74,0.041
12/24/2019,55,51.2,39.9,45.3,47.3,35.1,41.7,34818.93,26786.77,0.051,0.051,0,2,4.1,7.4,309,7.75,0.041
12/25/2019,3,48.8,37.8,42.8,41.7,32,37.2,34829.6,30930.67,0,0,0,0,9.1,17,177,8.76,0.048
12/26/2019,53,45.9,36.9,41.7,38.8,30.9,34.5,34843.98,0,0.118,0.118,0,15,13.3,22.8,357,2.87,0.041
12/27/2019,2,49.7,36.3,42.3,38,25.6,31.6,34861.99,30837.47,0,0,0,0,16.3,28.2,332,10.78,0.102
12/28/2019,0,48.9,32.3,39.1,40.6,22.8,30.4,34883.58,30918.3,0,0,0,0,13.7,24.2,347,11.13,0.078
12/29/2019,3,44.7,26.8,37.2,38.6,19.7,30.7,34908.65,30858.22,0,0,0,0,7.6,12.1,350,10.22,0.051
12/30/2019,2,53.8,31.4,41.7,47.1,24.6,34.8,34937.16,30044.12,0,0,0,0,10.4,17.4,346,10.45,0.067
12/31/2019,0,54.9,38.6,45.2,48.3,29.4,36.9,34969.02,31128.26,0,0,0,0,12.9,23,336,11.04,0.089
1/1/2020,2,54.4,33.2,42.8,50.7,26.9,37.3,35004.16,30823.19,0,0,0,0,5.1,10.5,25,10.47,0.056
1/2/2020,1,59.2,38.5,48.6,50.8,29.7,40.4,35042.52,30921.66,0,0,0,0,12.6,21.3,344,11,0.109
1/3/2020,1,58.8,36.9,48.1,52.5,29.9,42,35084.01,29872.25,0,0,0,0,7.3,12.8,350,9.78,0.068
1/4/2020,1,57.7,32.1,46.3,52.9,25.2,40.6,35128.56,30832.38,0,0,0,0,5.4,7.2,340,10.29,0.062
1/5/2020,1,63,32.8,47.4,54.3,25.7,40.1,35176.09,31479.74,0,0,0,0,12.2,20.8,344,11.22,0.098
1/6/2020,0,59.4,37.8,48.1,51.1,27.4,39,35226.54,31502.57,0,0,0,0,11.9,21,334,11.5,0.115
1/7/2020,1,55.7,36.2,46.4,48.1,29.3,39.7,35279.82,30805.86,0,0,0,0,5.2,10.7,345,11.21,0.071
1/8/2020,3,59.1,31,47.5,51.2,22.9,39.6,35335.84,30810.24,0,0,0,0,8,13.9,332,11.61,0.1
1/9/2020,3,57.4,37.6,47.1,48.2,31.1,38.9,35394.56,30816.79,0,0,0,0,16.5,28.9,331,11.13,0.107
1/10/2020,1,53.7,35.3,45,45.9,26.4,36.3,35455.86,31404.7,0,0,0,0,16.3,28.6,332,11.61,0.091
1/11/2020,0,53.7,29.2,43.1,46.6,21.2,35.4,35519.7,32120.69,0,0,0,0,7.5,13.6,351,11.82,0.082
1/12/2020,1,52.7,31,44,46.1,23.1,37.4,35585.98,30849.84,0,0,0,0,6,9.8,30,11.59,0.067
1/13/2020,1,55.3,31,44.1,46.8,23.6,37.2,35654.63,32268.65,0,0,0,0,7.8,13.4,122,11.83,0.08
1/14/2020,0,57.5,29.7,45,49.8,21.6,37.9,35725.99,32347.05,0,0,0,0,7.5,15.4,4,11.99,0.084
1/15/2020,1,55.7,29.3,44,48.5,21.6,37.3,35800.68,32429.07,0,0,0,0,5.2,7.6,3,12.05,0.072
1/16/2020,1,59.9,29.6,45.7,46.7,22.2,36.3,35878.57,32514.5,0,0,0,0,20.3,35.8,167,11.93,0.124
1/17/2020,1,55.6,39.9,47.8,47.9,33.1,40.6,35959.52,32603.19,0,0,0,0,15.4,25.9,304,11.74,0.083
1/18/2020,2,57.6,32.1,45.4,49.2,24,37,36043.37,31842.46,0,0,0,0,8.8,14.1,341,9.84,0.094
1/19/2020,3,65,39.2,52.5,55.6,30.8,43.9,36129.97,30724.04,0,0,0,0,10.6,19,355,11.55,0.136
1/20/2020,3,59.3,46.9,52.8,53.6,40.2,46.9,36219.17,11287.4,0,0,0,0,6.7,10.3,343,6.64,0.064
1/21/2020,51,57.4,48,52.4,52.4,42.1,47.5,36310.84,30152.42,0.008,0.008,0,2,7.2,13,177,10.35,0.07
1/22/2020,1,61.7,42.9,51,56.8,38.2,46.3,36404.82,33089.41,0,0,0,0,4.8,8.7,18,12.21,0.074
1/23/2020,1,67.2,37.1,53.6,61.2,30.6,47.8,36500.97,33194.03,0,0,0,0,5.8,11.4,343,12.78,0.09
1/24/2020,1,64.1,38,52,58.5,31.9,46.5,36599.15,33300.74,0,0,0,0,5.4,8.1,27,12.75,0.084
1/25/2020,1,67.2,38.6,54.9,61.4,31.8,48.9,36699.23,31401.94,0,0,0,0,6.5,11.2,355,12.34,0.098
1/26/2020,1,67,41.5,54.5,62,35.7,48.7,36801.07,33519.75,0,0,0,0,10.1,17.2,326,10.79,0.092
1/27/2020,0,65.9,44.1,55.1,59.3,36.2,47.2,36904.54,33631.77,0,0,0,0,13.1,22.1,323,13.19,0.135
1/28/2020,3,60.7,38.5,50.8,55.1,31.8,44.5,37009.49,33278.75,0,0,0,0,7.5,13.2,349,11.46,0.089
1/29/2020,0,62.7,44.4,52.7,50.5,34.1,41.9,37115.81,33860.04,0,0,0,0,18.3,32.4,338,13.73,0.17
1/30/2020,1,67.2,37.5,52,60.3,29.5,43.9,37223.37,33976.01,0,0,0,0,9.6,16.6,348,13.41,0.132
1/31/2020,1,66.8,43.4,54.7,60.3,34,47.1,37332.03,34093.04,0,0,0,0,12.5,21.5,335,13.78,0.129
2/1/2020,0,70.7,42.6,56.6,65.5,36.7,51.2,37441.68,34210.95,0,0,0,0,6.9,12.3,4,14.13,0.106
2/2/2020,0,70.8,43.3,55.9,57,29.3,46.6,37552.2,34329.63,0,0,0,0,24.5,44.1,165,14.19,0.176
2/3/2020,1,44.7,34,39.7,28.9,21,25.4,37664.04,34449.64,0,0,0,0,22.8,41.2,338,15.17,0.158
2/4/2020,0,49.3,29.9,38.6,37.8,18.6,27.4,37778.1,34571.86,0,0,0,0,14,25.3,346,15.39,0.136
2/5/2020,1,63.3,28.9,43.8,54.9,19.5,35.4,37894.26,34696.18,0,0,0,0,8.5,15.9,342,14.29,0.113
2/6/2020,1,69,41.7,55,62.6,36.1,49.5,38012.37,34822.43,0,0,0,0,10.6,21,318,14.58,0.112
2/7/2020,0,74.5,37.8,57.6,66.6,31.1,50.8,38132.3,34950.46,0,0,0,0,11.7,20.8,340,15.2,0.128
2/8/2020,0,69.7,41.1,56.7,60.7,33.8,49.8,38253.88,35080.08,0,0,0,0,8.8,17,141,15.23,0.128
2/9/2020,2,55.8,43.8,49.4,43.7,31.1,37.9,38377,25043.62,0,0,0,0,18.9,33.6,355,10.38,0.157
2/10/2020,1,65.2,41.5,52.4,55.3,28.1,40.8,38501.49,35343.52,0,0,0,0,17.4,31.8,337,15.67,0.196
2/11/2020,0,62,38.4,50.2,53.8,29.3,40.9,38627.23,35477.04,0,0,0,0,14.3,25.3,357,16.12,0.149
2/12/2020,1,66,36.5,51.6,58.4,29.1,44.3,38754.09,35611.56,0,0,0,0,7.5,12.1,28,15.89,0.123
2/13/2020,0,62.7,34,50.6,55.4,26.5,43.8,38881.95,35746.94,0,0,0,0,6.1,11,350,16.29,0.113
2/14/2020,0,62.8,33.6,51.3,56.1,26.1,44.6,39010.65,35883.03,0,0,0,0,5.4,11.4,349,16.4,0.115
2/15/2020,1,66.6,40.6,55.6,58.6,33.2,48.8,39140.09,36000,0,0,0,0,6.9,13.4,145,16.17,0.127
2/16/2020,1,66.4,47.6,57,60.5,40.6,51.1,39270.14,36000,0,0,0,0,5.1,11.2,357,15.59,0.116
2/17/2020,1,69.9,48,57.5,60,40.8,49,39400.67,35834.63,0,0,0,0,14.2,25.7,328,16.46,0.176
2/18/2020,2,62.4,44,52.6,55.5,32.5,43.5,39531.57,36000,0,0,0,0,14.2,23.5,348,16.77,0.155
2/19/2020,0,64.8,36.1,52.1,58,27.8,44.5,39662.73,36009.71,0,0,0,0,11.3,18.8,348,17.28,0.135
2/20/2020,0,65.7,43.8,54.5,58.6,32.9,45.7,39794.02,36003.45,0,0,0,0,11.8,20.6,0,17.58,0.158
2/21/2020,2,68.6,40.2,55.9,62.6,31.7,48.8,39925.32,36000,0,0,0,0,6,11.2,342,16.7,0.135
2/22/2020,53,58.7,51.4,54.7,52.9,46.8,50,40056.54,12027.2,0.146,0.146,0,12,7,20.6,334,6.57,0.066
2/23/2020,51,70,43.8,56.5,64.4,40.6,53.1,40188.11,36178.91,0.004,0.004,0,1,5.8,10.1,70,17.79,0.118
2/24/2020,0,70.4,43.7,59,58.9,37.7,49.9,40320.96,36359.98,0,0,0,0,17,30.4,339,18.38,0.208
2/25/2020,0,65.5,42.6,54.6,57,33.6,45.5,40455,36442.97,0,0,0,0,13.9,26.6,3,18.49,0.18
2/26/2020,0,64.4,38.4,51.7,56.8,31.4,44.9,40590.11,36524.29,0,0,0,0,8.6,14.1,352,18.5,0.131
2/27/2020,1,73,39.1,56.7,66.1,32.4,50.4,40726.18,36471.1,0,0,0,0,5.2,13,3,18.74,0.14
2/28/2020,2,70,46.9,58.6,62.7,40.1,52.4,40863.1,33441.7,0,0,0,0,5.3,10.7,346,15.67,0.126
2/29/2020,3,70.1,47.5,59.3,61.5,41.9,52.2,41000.77,26870.77,0,0,0,0,11.2,19.5,187,12.98,0.149
3/1/2020,51,62.1,47.1,53.2,54.1,37.8,43.2,41139.07,36692.63,0.012,0.012,0,2,19.5,33.8,208,16.66,0.171
3/2/2020,3,63.1,44.4,53.4,51.6,33.6,42.7,41277.91,36910.1,0,0,0,0,15.7,28.9,349,18.94,0.204
3/3/2020,0,73.4,44.9,58.2,67.3,34.6,49.8,41417.17,37727.64,0,0,0,0,13.1,22.6,340,19.2,0.193
3/4/2020,1,75,48.2,62.7,69.1,40.8,56.3,41556.76,37965.17,0,0,0,0,9.9,18.1,331,19.55,0.171
3/5/2020,1,75.6,45.3,63.3,69.4,38.5,57.4,41696.57,37200.21,0,0,0,0,5.3,11.9,60,18.96,0.154
3/6/2020,1,76.4,47.7,63.4,67.8,40.5,55.7,41836.5,36965.61,0,0,0,0,15.4,28,180,17.01,0.201
3/7/2020,2,67.9,54.2,61.3,56.4,44.7,51.4,41976.46,36552.34,0,0,0,0,19.1,34.2,168,17.61,0.225
3/8/2020,1,63.9,46,55.6,55.5,39.3,47.8,42116.34,38701.33,0,0,0,0,12,22.8,162,20.05,0.18
3/9/2020,2,66,49.6,57.6,55.7,43.5,49.5,42256.04,33334.64,0,0,0,0,13.8,25.5,166,16.55,0.171
3/10/2020,53,60.9,49.9,54.7,57,43.6,50.2,42395.48,17024.49,0.071,0.071,0,7,6.1,12.5,92,8.7,0.078
3/11/2020,53,65,51,57.4,62.7,48,54.8,42534.53,38547.18,0.075,0.075,0,5,7.3,17.9,316,15.74,0.109
3/12/2020,61,73.4,44.7,58.7,67.3,40.6,54.1,42673.12,27520.72,0.217,0.217,0,5,13.8,25.5,11,17.09,0.146
3/13/2020,61,57,49.2,52.6,50,44.4,47.5,42811.14,24677.4,0.173,0.173,0,8,15.9,28.6,158,10.83,0.07
3/14/2020,3,62.7,48.4,54.6,52.3,39.8,45.6,42949.01,39862.96,0,0,0,0,21.6,37.8,158,19.89,0.15
3/15/2020,3,61.4,48.3,53.7,50.6,40.3,44.9,43087.57,40093.64,0,0,0,0,21.1,36.7,159,19.99,0.149
3/16/2020,2,60.5,45.2,52.2,53.4,38.4,45,43226.77,39712.29,0,0,0,0,17.2,31.5,167,19.21,0.139
3/17/2020,51,58.3,42.9,50.1,46.6,34.5,41.1,43366.51,39324.55,0.028,0.028,0,2,17.4,31.3,154,19.86,0.156
3/18/2020,2,57.5,36.4,48.4,52,30.1,42.5,43506.7,40515.72,0,0,0,0,7.9,14.3,269,20.19,0.126
3/19/2020,51,56.3,37.8,47.9,48.3,31.5,41.2,43647.25,27913.63,0.035,0.035,0,7,13.2,25.5,171,15.5,0.11
3/20/2020,3,56,37.8,47.6,51.6,32.8,43.4,43788.06,38455.71,0,0,0,0,5.2,13.4,338,18.91,0.106
3/21/2020,3,60.7,43.4,53.1,55.8,38.8,48.3,43929.06,37500.9,0,0,0,0,7.6,15.9,323,18.53,0.122
