latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,,,,,,,,
37.785587,-122.40964,19,-28800,America/Los_Angeles,PST,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
time,weather_code (wmo code),temperature_2m_max (°F),temperature_2m_min (°F),temperature_2m_mean (°F),apparent_temperature_max (°F),apparent_temperature_min (°F),apparent_temperature_mean (°F),daylight_duration (s),sunshine_duration (s),precipitation_sum (inch),rain_sum (inch),snowfall_sum (inch),precipitation_hours (h),wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (inch)
8/17/2019,3,65.2,59,61.7,61.6,53.8,57.1,48802.12,45221.64,0,0,0,0,20.5,34.7,215,25.35,0.139
8/18/2019,3,65.3,58.5,61.8,61.3,53.9,57.8,48671.35,42787.64,0,0,0,0,18.9,31.3,224,20.49,0.119
8/19/2019,51,64.9,58.3,60.7,63.4,54.5,57.4,48539.82,38267.79,0.008,0.008,0,2,17.5,29.8,245,23.19,0.125
8/20/2019,51,63.5,58.2,60.8,59.5,53.6,56.5,48407.64,40774.49,0.012,0.012,0,3,21.1,36.9,260,23.31,0.118
8/21/2019,2,75.9,59.1,65.6,73.4,57,64.9,48274.9,44825.25,0,0,0,0,17.7,30.2,255,25.48,0.166
8/22/2019,3,73.4,61.2,65.4,72.1,59,64.9,48141.72,38324.43,0,0,0,0,18.4,31.3,237,23.36,0.147
8/23/2019,3,66.6,59.7,62.7,64.1,57.3,59.4,48008.18,43423.96,0,0,0,0,22,36.7,226,24.18,0.134
8/24/2019,3,65.4,59.9,62.1,63.6,56.8,59.7,47874.38,41908.81,0,0,0,0,16.3,28.9,246,24.09,0.13
8/25/2019,3,63.2,59.5,61.1,60.4,57.5,59,47740.41,44473.29,0,0,0,0,17.5,30.2,250,23.92,0.117
8/26/2019,3,62.4,57.7,59.9,60.1,54.2,57.2,47606.36,44115.26,0,0,0,0,18.6,31.3,248,24.9,0.122
8/27/2019,51,63.5,57.2,60.4,60.2,54.7,57.4,47471.85,43220.84,0.004,0.004,0,1,18.6,30.9,251,22.35,0.112
8/28/2019,51,65.5,58.8,62.3,62,55.2,59.2,47336.1,41927.36,0.004,0.004,0,1,17.9,30.4,247,19.78,0.106
8/29/2019,3,68.7,62.1,65,68.3,60.7,63.8,47199.2,43620.54,0,0,0,0,17.8,29.1,254,22.02,0.128
8/30/2019,3,65.8,60.6,62.5,63.2,58.2,60.7,47061.23,43549.37,0,0,0,0,17,29.3,250,22.38,0.118
8/31/2019,0,72.6,60.3,65.6,69.1,58.2,64.5,46922.32,43398.8,0,0,0,0,14.1,25.3,230,24.74,0.163
9/1/2019,0,73.6,61.2,65.9,70.2,61.5,65.3,46782.55,43185.47,0,0,0,0,18.5,30.4,240,23.43,0.149
9/2/2019,1,68.2,61.4,64.2,66,58.4,61.8,46642.03,42992.34,0,0,0,0,21.7,35.8,244,23.77,0.137
9/3/2019,3,70.6,60,63.3,66.9,57.1,60.7,46500.85,42936.91,0,0,0,0,16.8,29.3,250,23.17,0.138
9/4/2019,51,65.9,59.7,62.3,63.2,57.4,60.1,46359.1,42776.44,0.02,0.02,0,2,15.8,27.3,236,21.11,0.121
9/5/2019,3,65.7,58.8,61.9,61,53.6,57.9,46216.89,40821.15,0,0,0,0,21.6,35.8,259,20.75,0.11
9/6/2019,3,66.5,58.9,61.5,62.8,55.6,58.2,46074.29,38836.37,0,0,0,0,21.1,34.7,252,21.2,0.112
9/7/2019,51,65.2,58.9,61.6,58.7,53.6,56.1,45931.4,31616.42,0.004,0.004,0,1,25.5,41.2,262,17.96,0.099
9/8/2019,0,70.6,59.7,64.3,68.3,57.6,62.1,45788.31,42543.89,0,0,0,0,21.1,35.1,265,23.51,0.153
9/9/2019,1,70.5,59.4,63.9,67.4,55.4,60.5,45645.11,42494.67,0,0,0,0,24.4,39.6,265,23.16,0.152
9/10/2019,0,69.9,57.8,63.4,65.5,54.2,60.8,45501.89,42441.27,0,0,0,0,22.2,36,262,22.92,0.142
9/11/2019,1,72.3,57.6,64.8,70.2,57.6,64,45358.73,42300.19,0,0,0,0,17.2,29.3,242,22.67,0.153
9/12/2019,0,77.7,57.3,67.3,77.1,56.9,66.7,45215.71,42159.05,0,0,0,0,16.2,27.3,252,22.81,0.176
9/13/2019,1,84.9,62.4,71,85.3,62.1,70.6,45072.93,42017.97,0,0,0,0,15.9,27.3,255,22.7,0.194
9/14/2019,1,67.1,57.9,62.2,62.7,56.4,60.2,44930.46,41877,0,0,0,0,17.1,29.3,234,21.99,0.128
9/15/2019,3,65.6,58.6,62,60.9,55.1,58.1,44788.4,39316.95,0,0,0,0,22.4,37.1,253,21.18,0.107
9/16/2019,63,65.1,59.9,62.4,62.4,56.1,60,44646.34,35448.81,0.22,0.22,0,8,20,32.4,260,19.14,0.103
9/17/2019,1,66.5,57.5,62.4,63.6,56.7,60.7,44503.48,41452.67,0,0,0,0,20.1,33.6,268,22.06,0.13
9/18/2019,53,65.9,60.2,63.5,63.8,57.8,61.7,44359.89,30604.2,0.043,0.043,0,3,18.6,30.9,258,16.52,0.099
9/19/2019,0,68.7,57.6,62.7,65.4,56.6,61,44215.67,41165.43,0,0,0,0,17.9,30,276,21.33,0.14
9/20/2019,0,71.3,58.8,65.4,70.1,59,64.3,44070.91,41020.68,0,0,0,0,16.8,28.4,250,21.2,0.153
9/21/2019,0,75,58.1,66,74.4,58.4,64.9,43925.7,40875.28,0,0,0,0,17.7,29.8,253,21.2,0.16
9/22/2019,1,70.6,55.9,62.4,66.6,55.7,60.5,43780.13,40493.37,0,0,0,0,16.7,27.5,246,17.49,0.111
9/23/2019,1,73.9,58.2,64.9,71.8,58.7,64.2,43634.29,40582.88,0,0,0,0,17.9,30.2,247,20.37,0.132
9/24/2019,0,80.4,60.3,68.5,77.9,61.8,67.7,43488.28,40436.08,0,0,0,0,18,30.2,243,20.55,0.171
9/25/2019,1,93.4,60.8,71.3,94.2,60.8,71,43342.18,40288.98,0,0,0,0,20.4,32.9,279,19.84,0.182
9/26/2019,51,72.3,61.6,66,68.9,58.2,63.7,43196.08,39302.62,0.016,0.016,0,4,20.6,34.7,234,17.72,0.117
9/27/2019,51,64.2,56.9,61.1,61.8,49.9,56.7,43050.08,36453.25,0.02,0.02,0,4,19.4,32.9,251,16.64,0.097
9/28/2019,0,66,54.7,59.4,56,46.5,51.3,42904.25,39846.86,0,0,0,0,29.9,48.5,290,20.56,0.156
9/29/2019,51,61.5,53.4,58.1,54.6,49.6,52.7,42758.71,39532.29,0.012,0.012,0,2,18.9,31.3,271,17.96,0.121
9/30/2019,51,60.6,53.6,57.1,54.2,50.5,51.9,42613.52,39511.39,0.012,0.012,0,2,20.6,34.2,276,19.52,0.117
10/1/2019,0,62.6,52.5,57.7,56,50.2,53.7,42468.79,39405.41,0,0,0,0,17.9,30,274,19.79,0.126
10/2/2019,0,64.2,50.6,58.2,60,47.4,54.7,42324.61,39258.86,0,0,0,0,15,25.9,255,19.63,0.129
10/3/2019,0,65.4,50.7,58.2,59,47.5,53.6,42181.06,39112.75,0,0,0,0,20.4,33.3,268,19.22,0.127
10/4/2019,0,65.4,51.3,59.3,61.7,47.5,54.9,42038.25,38967.19,0,0,0,0,19.5,32.7,282,19.42,0.139
10/5/2019,0,69.5,57.2,62.3,67,56.4,60.8,41896.27,38672.55,0,0,0,0,15.8,26.8,261,18.74,0.128
10/6/2019,1,83.6,54.6,67.9,78.1,52.2,65.3,41754.68,37644.54,0,0,0,0,11.9,21.9,32,18.57,0.164
10/7/2019,2,79.5,58.8,65.8,77,57.2,64.1,41612.63,38073.24,0,0,0,0,15.2,25.7,255,18.44,0.144
10/8/2019,1,64.8,54.4,59.9,62.5,52.4,57.6,41470.18,37455.55,0,0,0,0,15.2,25.9,241,16.97,0.102
10/9/2019,0,65.3,54.5,60.3,59.9,51.3,55.2,41327.46,37873.36,0,0,0,0,17.7,29.5,291,18.76,0.147
10/10/2019,1,77.3,55.9,63.7,66.7,49.4,58.6,41184.54,37497.95,0,0,0,0,15.9,27.3,2,18.91,0.178
10/11/2019,1,76.5,54.7,64.1,70.1,48,58.4,41041.54,37390.45,0,0,0,0,13.8,21,23,18.28,0.176
10/12/2019,1,73.2,53.6,62,69.2,52,58.9,40898.57,36981.1,0,0,0,0,12.8,24.6,265,17.99,0.14
10/13/2019,1,59.6,50.5,55.9,55.9,47.2,52.3,40755.72,36833.57,0,0,0,0,13.5,22.6,244,17.88,0.098
10/14/2019,3,58.4,52.7,55.3,56,49.5,51.9,40613.1,34511.38,0,0,0,0,13.6,24.2,237,16.91,0.085
10/15/2019,3,56.6,50.4,54,53.4,45.5,50.3,40470.81,36203.67,0,0,0,0,12.5,25.3,256,16.48,0.081
10/16/2019,3,60.6,52.9,56.9,56.6,50,53.4,40328.97,29142.74,0,0,0,0,16.7,27.7,251,13.27,0.071
10/17/2019,53,65.8,56.1,59.7,58.8,51.4,54.2,40187.69,36385.85,0.028,0.028,0,2,23.6,38.5,284,16.8,0.12
10/18/2019,1,62.1,52.7,57.8,58,50.4,53.8,40047.07,36232.65,0,0,0,0,19.7,32.2,269,15.61,0.09
10/19/2019,3,62,53.4,57.3,58.3,50.2,54.2,39907.23,33442.48,0,0,0,0,15.5,26.6,249,11.35,0.065
10/20/2019,2,67.2,53.8,59.5,59.7,53,56.9,39768.28,36115.43,0,0,0,0,14.8,24.8,262,15.69,0.113
10/21/2019,0,68.6,55.7,61.7,66.5,55,60.6,39630.34,36027.28,0,0,0,0,14.2,24.2,243,15.94,0.102
10/22/2019,0,73.3,54.8,61.8,69.8,52,59.8,39493.53,35938.93,0,0,0,0,14.6,25.1,251,15.87,0.113
10/23/2019,0,74.7,56.1,64.2,71.4,55,62.2,39357.97,35757.5,0,0,0,0,16.1,27.1,267,15.49,0.128
10/24/2019,1,86.8,60.8,73.9,77.3,54.7,66.1,39223.78,35679.37,0,0,0,0,16.2,26.2,53,15.63,0.254
10/25/2019,0,83.7,58,68.9,76.7,51.9,63.4,39091.09,35601.57,0,0,0,0,10.9,19.7,351,15.57,0.181
10/26/2019,0,67.2,53.2,59,63.6,51.8,56.6,38959.43,35493.61,0,0,0,0,15.1,25.3,240,15.38,0.097
10/27/2019,0,67.7,52.4,60.8,54.9,43.5,50.1,38827.85,35420.5,0,0,0,0,26.6,42.7,8,15.9,0.223
10/28/2019,0,66.1,50.2,58.2,59.7,44.5,51.4,38696.46,35340.02,0,0,0,0,12,21.5,13,15.53,0.148
10/29/2019,0,70.8,49.5,58.3,62.3,46.9,53.3,38565.36,35266.88,0,0,0,0,10.4,19.7,353,14.89,0.123
10/30/2019,0,68,51.4,57.8,60,39.3,49.1,38434.7,35194.53,0,0,0,0,18.2,28.6,51,15.15,0.173
10/31/2019,0,69.4,48.8,58.5,60.8,41.8,51.7,38304.59,35079.36,0,0,0,0,10.2,19.5,26,15.04,0.149
11/1/2019,0,72.1,48.8,58.5,64.2,44.6,53.5,38175.16,34941.73,0,0,0,0,8.1,14.5,18,14.81,0.122
11/2/2019,0,73.7,48.7,59.1,66.2,42.2,53.2,38046.54,34804.77,0,0,0,0,9.6,16.1,26,14.66,0.136
11/3/2019,0,70.8,52.7,59.1,66.4,50,55.6,37918.87,34668.64,0,0,0,0,12.6,21.5,283,14.11,0.109
11/4/2019,2,69,48.7,56.1,64.7,45.9,53.6,37792.28,33801.89,0,0,0,0,12.8,22.8,248,13.49,0.086
11/5/2019,3,66.8,49.7,56.1,63.5,46.5,54.1,37666.91,34399.45,0,0,0,0,12.3,21,255,13.25,0.078
11/6/2019,3,55.6,51.3,53.4,52.7,46.9,50.2,37542.91,34013.3,0,0,0,0,11.7,20.8,243,12.24,0.058
11/7/2019,3,59.3,50.1,52.4,56,44.2,48.9,37420.41,32751.92,0,0,0,0,16.4,26.2,253,12.37,0.061
11/8/2019,3,59.1,50.4,53.1,55.9,46.7,49.8,37299.57,34005.7,0,0,0,0,14.9,24.8,261,12.41,0.061
11/9/2019,1,57.5,50,53.7,53.4,47.7,51.1,37180.52,33877.77,0,0,0,0,11.7,19.5,246,12.05,0.061
11/10/2019,3,58.6,51.2,54.2,55.9,49,51.6,37063.43,33739.26,0,0,0,0,13.2,21.9,224,11.91,0.062
11/11/2019,3,71.1,48.5,58.1,66.7,46.4,56.4,36948.45,31957.54,0,0,0,0,12.1,19.9,276,11.89,0.082
11/12/2019,2,70.5,50.6,57.4,66.8,48.9,55.5,36835.74,30768.11,0,0,0,0,9.5,19.2,258,11.17,0.074
11/13/2019,3,55.4,51.4,53.1,53.2,45.7,49.9,36725.45,21673.14,0,0,0,0,14.4,23,245,8.93,0.042
11/14/2019,51,60.5,53.4,56,56.9,50,53.4,36617.74,7383.59,0.02,0.02,0,4,15.5,24.8,225,5.21,0.037
11/15/2019,3,59.9,52.9,56.1,57.9,51.4,54.5,36512.2,31223.45,0,0,0,0,14,25.1,271,10.09,0.054
11/16/2019,51,58.3,51.9,54.4,56.4,50.6,53,36407.89,27309.95,0.004,0.004,0,1,13.3,22.8,237,9.95,0.049
11/17/2019,3,69.3,51.6,58.8,64.6,49.2,56.4,36304.92,32932.02,0,0,0,0,11.4,19.2,348,11.88,0.082
11/18/2019,1,69.9,50.7,57.7,65.9,47.2,54.6,36203.41,32821.79,0,0,0,0,12.5,19.5,335,11.79,0.08
11/19/2019,55,61.9,52.6,56.6,54.5,49.7,52.5,36103.47,32713.13,0.059,0.059,0,2,20.2,32.7,281,11.89,0.068
11/20/2019,1,67.2,52.3,58.7,59.5,46.9,52,36005.26,32606.22,0,0,0,0,14.6,24.8,337,11.75,0.129
11/21/2019,0,58.8,50.8,54,54.4,44.9,49.9,35908.89,32501.2,0,0,0,0,13.7,20.8,26,11.38,0.071
11/22/2019,3,61.6,50.6,54.4,58.8,47.6,52.6,35814.5,32242.14,0,0,0,0,8.4,17.7,321,11.07,0.061
11/23/2019,0,64.8,49.5,55.4,60.4,46.7,52.8,35722.22,32297.4,0,0,0,0,11.8,20.4,340,11.3,0.068
11/24/2019,1,63.5,50,54.7,59.5,47,52.1,35632.21,32198.96,0,0,0,0,11.7,20.4,260,11.12,0.065
11/25/2019,0,62.4,46.8,54.6,52.8,41.3,47.9,35544.58,32103.02,0,0,0,0,19.7,30.6,319,11.53,0.107
11/26/2019,63,52.3,43.5,49.9,47,36,42,35459.48,11718.78,0.713,0.713,0,9,30.5,55,248,4.83,0.061
11/27/2019,55,49.6,44.2,47.5,43.1,36.1,39.9,35377.07,28050.29,0.205,0.205,0,12,27.2,44.5,266,7.34,0.054
11/28/2019,51,49.2,43.5,45.9,43.2,36.1,38.9,35297.46,24660.32,0.055,0.055,0,7,13.9,22.4,50,7.93,0.05
11/29/2019,51,50.4,43.1,47.2,44.7,37.3,41,35220.82,30400.61,0.047,0.047,0,8,12.2,20.1,253,9.3,0.057
11/30/2019,61,51.9,47.1,49.7,42.6,37,40,35147.29,0,0.433,0.433,0,14,30.4,54.8,125,1.71,0.051
12/1/2019,63,58.2,52.5,54.6,52,42.3,48.7,35077.02,0,1.52,1.52,0,24,22.5,40,130,2.92,0.037
12/2/2019,63,58.2,53,55,55.3,48.5,51.7,35010.14,14255.8,0.988,0.988,0,21,14,35.8,71,4.36,0.028
12/3/2019,53,59.3,48.9,54.5,58.8,46.2,51.8,34946.82,22360.12,0.028,0.028,0,2,10.4,16.8,60,8.18,0.049
12/4/2019,61,55.3,51.9,53.2,53.2,46,49.6,34887.19,1289.56,0.783,0.783,0,19,14.3,24.8,45,2.8,0.022
12/5/2019,53,57,49.8,54,57.3,46.6,52.5,34831.02,916.66,0.091,0.091,0,10,7.8,11.9,61,3.86,0.024
12/6/2019,63,62.2,52.4,56.7,58.6,44.7,51.3,34777.73,25886.63,0.461,0.461,0,8,33.5,51.2,144,7.1,0.059
12/7/2019,61,59.9,54.8,57,52.8,48.8,50.5,34727.34,22131.12,0.319,0.319,0,16,24.1,52.3,191,5.35,0.036
12/8/2019,61,57.1,49.6,54.1,55.9,47.4,51.8,34679.92,29605.35,0.244,0.244,0,11,15.4,24.2,245,7.71,0.04
12/9/2019,3,53.6,48.7,51.3,51.8,46.7,49.1,34635.53,18355.48,0,0,0,0,9.6,15.4,289,5.62,0.028
12/10/2019,61,54.5,47.3,51.4,53.3,44.3,49.2,34594.22,25608.45,0.26,0.26,0,5,11.3,21.3,48,7.4,0.037
12/11/2019,63,58.6,52.5,56,58.1,49.4,53.6,34556.07,236.1,0.441,0.441,0,20,11.2,17.4,124,2.52,0.024
12/12/2019,51,58.9,54.1,56.9,58.2,52.6,55.7,34521.11,8463.49,0.079,0.079,0,13,12.3,19.7,234,4.26,0.021
12/13/2019,55,56.3,54.1,55,56.8,49,53.1,34489.4,36.48,0.213,0.213,0,11,16.8,26.8,237,1.92,0.014
12/14/2019,51,55,49.8,52.2,48.3,40.4,45.4,34461.01,29201.42,0.024,0.024,0,2,19.8,31.3,288,10,0.06
12/15/2019,2,55.5,46.2,50.3,50.7,39.6,45,34435.98,29187.38,0,0,0,0,18.7,29.8,316,9.61,0.063
12/16/2019,1,53.5,44.7,48.8,47.4,39.6,43.3,34414.37,29204.91,0,0,0,0,10.9,16.3,49,10.13,0.06
12/17/2019,51,55.9,45.4,49.6,51.9,38.1,43.2,34396.21,23259.37,0.004,0.004,0,1,14.5,22.4,63,7.19,0.06
12/18/2019,61,54.4,50.3,52.6,50.9,41.1,46.1,34381.59,8018.02,0.358,0.358,0,21,19.3,31.8,160,4.15,0.037
12/19/2019,51,57,49.5,53.5,56,47.6,51.8,34370.52,28874.01,0.016,0.016,0,2,12.4,19.5,245,8.05,0.041
12/20/2019,1,55.9,48.4,51,55.4,44.9,48.8,34363.07,28800,0,0,0,0,7.3,10.7,35,8.83,0.042
12/21/2019,1,59.8,48.3,53.7,54.8,44.9,49.4,34359.27,22863.83,0,0,0,0,14.2,23.3,138,6.68,0.052
12/22/2019,63,54.3,46.9,52,47,43.1,45.4,34359.16,21293.11,0.48,0.48,0,8,19,48.1,216,6.72,0.054
12/23/2019,2,52,41.9,47.6,48,36.8,43.1,34362.8,30326.33,0,0,0,0,9.3,15.4,326,9.37,0.046
12/24/2019,51,51.9,43.4,49.1,47.5,37.9,44.4,34370.21,22120.63,0.031,0.031,0,4,13.4,20.8,263,6.93,0.04
12/25/2019,53,52.5,47.1,49.2,46.6,35.8,40.8,34381.49,5240.33,0.098,0.098,0,10,25.6,40.5,93,4.36,0.046
12/26/2019,51,54.1,44.4,48.8,50.3,38.1,43.2,34396.66,30474.43,0.004,0.004,0,1,17.5,28.6,360,10.24,0.064
12/27/2019,1,55.4,43.5,48.5,51.9,37.8,44,34415.68,30333.37,0,0,0,0,7.9,13.2,325,9.98,0.052
12/28/2019,2,53,40.5,48.2,49.5,34.9,44.4,34438.45,30554.49,0,0,0,0,9.6,15.4,300,9.92,0.048
12/29/2019,63,54.4,48,51.6,51.4,39,47.6,34464.92,6658.86,1.386,1.386,0,11,18.1,28.2,131,3.16,0.025
12/30/2019,51,53.7,42.5,49.4,50.3,37.4,44.9,34495,30607.69,0.008,0.008,0,1,18.7,29.5,11,9.96,0.05
12/31/2019,1,56.8,43.6,50,55.5,38.9,47.1,34528.62,30444.6,0,0,0,0,7.3,12.8,175,9.66,0.048
1/1/2020,3,59.7,46.5,52.5,56.1,43.1,49.6,34565.71,25805.52,0,0,0,0,15.8,23.9,272,7.1,0.034
1/2/2020,1,57.6,47.4,52.2,56.3,43.9,50.2,34606.19,30752.27,0,0,0,0,7.2,13.2,18,10.08,0.051
1/3/2020,1,55.2,44.3,49.8,52.1,39.1,46.5,34649.96,30732.5,0,0,0,0,11,16.8,38,9.59,0.047
1/4/2020,53,55.9,47.3,51.8,53.4,43,48.5,34696.97,29401.88,0.059,0.059,0,3,10.9,16.8,242,8.56,0.044
1/5/2020,1,57,42.6,50.1,52,37.5,45.2,34747.12,30954.93,0,0,0,0,13.1,21.9,319,10.32,0.06
1/6/2020,0,56.2,42,48.4,51.9,37.1,44,34800.34,31012.19,0,0,0,0,9.1,14.8,5,10.35,0.057
1/7/2020,51,54.3,44.5,49,48.6,38.5,43.6,34856.54,31037.58,0.012,0.012,0,3,13.6,21.3,319,10.29,0.051
1/8/2020,51,53.8,46.4,51.2,50.2,42.9,47.4,34915.65,26839.78,0.016,0.016,0,4,13.7,21.5,277,7.93,0.042
1/9/2020,61,53.1,48.4,51.1,50,42.7,46,34977.57,31150.66,0.201,0.201,0,6,18.5,30.2,322,9.22,0.046
1/10/2020,3,52.1,44.4,49.4,48.8,40.9,45.6,35042.23,31211.24,0,0,0,0,11.2,19.7,247,10.25,0.05
1/11/2020,51,54.7,44.9,50.9,49.4,40.2,45.7,35109.55,31272.35,0.051,0.051,0,5,17.7,28.6,286,10.33,0.053
1/12/2020,51,53.1,42.1,48.9,47.2,36.4,43.5,35179.45,29063.83,0.004,0.004,0,1,14.6,23.3,276,7.32,0.047
1/13/2020,63,53.2,45.7,50.8,48.3,41.8,45.4,35251.84,31398.46,0.15,0.15,0,6,15.4,24.6,246,8.66,0.049
1/14/2020,51,52.5,47.5,50.3,47.2,42,44.1,35327.07,31458.34,0.012,0.012,0,2,15.7,24.6,285,9.41,0.062
1/15/2020,3,50.8,43.2,47.1,46.4,38.5,41.6,35405.82,25633.85,0,0,0,0,17,25.9,165,7.63,0.043
1/16/2020,63,51.1,45.2,48.6,43,38.3,40.1,35487.93,13587.94,0.886,0.886,0,18,20.4,45.2,197,3.98,0.044
1/17/2020,53,51.6,44.2,47.6,48.2,38.2,42.4,35573.25,31654.61,0.035,0.035,0,2,11.3,16.8,104,10.39,0.055
1/18/2020,2,51.7,43.2,47.1,44.6,36.3,40.9,35661.62,28835.5,0,0,0,0,11.5,19,47,10.15,0.053
1/19/2020,3,53.7,44.1,47.4,49.5,36.5,41.1,35752.89,12970.83,0,0,0,0,14.9,22.8,51,6.6,0.054
1/20/2020,3,52.5,44.1,48,50.7,37.5,43.9,35846.89,13619.27,0,0,0,0,10.4,15.7,49,5.86,0.035
1/21/2020,61,55.2,48.7,52.3,50.1,42.9,47,35943.47,2663.84,0.378,0.378,0,15,17.2,27.7,167,3.44,0.028
1/22/2020,51,57.5,48,52.3,55.1,45.6,49.5,36042.48,32042.56,0.012,0.012,0,1,8.7,15,355,11.14,0.056
1/23/2020,3,56,48.3,51.1,54.1,44.3,47.9,36143.78,22858.93,0,0,0,0,9.8,16.3,17,7.82,0.038
1/24/2020,3,57.8,47.8,52.3,57.3,44.8,51,36247.2,21680.53,0,0,0,0,8.5,13,252,8.16,0.041
1/25/2020,53,58.1,51.3,53.9,56.7,49.8,52.9,36352.6,25015.69,0.028,0.028,0,2,10.1,17.4,235,8.23,0.042
1/26/2020,53,56.2,48.9,53.8,52.8,45.2,49.6,36459.86,32289.22,0.122,0.122,0,8,16.9,27.1,265,10.83,0.048
1/27/2020,51,56,47.3,52.2,52.2,44,48.7,36568.8,14964.09,0.004,0.004,0,1,13.2,20.8,265,6.56,0.031
1/28/2020,53,56,48.8,52.6,52.2,45.2,48.9,36679.32,20072.41,0.051,0.051,0,5,13.7,22.8,234,7.07,0.036
1/29/2020,3,57.9,44.5,50.9,54.4,41.1,47.5,36791.25,32661.83,0,0,0,0,13.4,20.4,291,11.3,0.058
1/30/2020,3,59.1,49,53.9,59.6,46.1,51.8,36904.47,28800,0,0,0,0,15.1,23.9,246,10.99,0.058
1/31/2020,3,62.6,48.4,53.6,59.7,45.7,51.1,37018.85,28806.65,0,0,0,0,9.9,16.3,17,11.63,0.06
2/1/2020,3,61.3,49.8,52.7,58.2,46.2,49.5,37134.26,28293.82,0,0,0,0,11.4,19.9,356,9.48,0.043
2/2/2020,3,53.7,44.3,50.1,52.7,33.5,41,37250.56,31186.43,0,0,0,0,29.4,47,298,12.21,0.082
2/3/2020,0,54.1,41.9,47,44.1,32,36.7,37368.25,33758.29,0,0,0,0,17.9,29.5,345,14.16,0.117
2/4/2020,1,55.2,42.7,47.9,47.9,33.2,39.7,37488.26,33670.71,0,0,0,0,17.9,28,341,13.95,0.106
2/5/2020,1,52.9,42.9,49.5,50.4,36.9,45.5,37610.47,32715.32,0,0,0,0,10.9,17.9,206,13.45,0.068
2/6/2020,0,61.2,46.3,51.2,58,43,48.1,37734.73,33959.3,0,0,0,0,10.1,16.8,269,13.81,0.07
2/7/2020,3,57.1,45.5,49.9,55,41.5,46.2,37860.88,32701.11,0,0,0,0,12.4,20.6,277,13.77,0.06
2/8/2020,0,57.1,45.2,50.9,54,41.6,47.7,37988.76,34250.18,0,0,0,0,10.3,16.1,292,14.2,0.077
2/9/2020,0,59,47.9,52.8,45.9,36.4,41,38118.23,34637.02,0,0,0,0,27.6,44.3,1,15.1,0.161
2/10/2020,0,59.5,45.3,52.7,53.8,39.6,47.1,38249.15,34733.28,0,0,0,0,16.6,26.2,298,15.02,0.099
2/11/2020,0,65.1,47.3,54,61.7,42.7,50.4,38381.37,34914.11,0,0,0,0,10.5,17.2,283,15.04,0.093
2/12/2020,1,61.8,44.5,52.6,58.7,39.9,49.2,38514.75,35012.04,0,0,0,0,13.9,23,260,15.11,0.082
2/13/2020,3,52,48.2,49.9,47.2,43.9,44.9,38649.16,32456.37,0,0,0,0,11.4,19.9,235,10.77,0.052
2/14/2020,3,56.7,46.7,50.6,54.2,43.3,47.1,38784.46,34916.6,0,0,0,0,12.5,19.5,260,14.01,0.071
2/15/2020,3,55.2,47.2,50.6,53.5,43.2,47.1,38920.52,35297.8,0,0,0,0,11.7,21,236,14.59,0.072
2/16/2020,1,57.7,47.2,52,51.8,42.8,47.4,39057.21,34508.8,0,0,0,0,16.4,26.4,279,14.33,0.067
2/17/2020,3,64.1,46.2,52.6,59.2,42.9,49.9,39194.4,34726.14,0,0,0,0,10.6,18.6,266,15.61,0.087
2/18/2020,2,62.6,46.3,52.5,56.3,42.2,48.1,39331.96,36174.8,0,0,0,0,13.1,21.3,324,16.33,0.101
2/19/2020,2,60.6,45.4,50.9,56,41.3,48,39469.78,36003.65,0,0,0,0,9.4,18.1,253,15.89,0.081
2/20/2020,1,63.5,49,54,59.7,46.3,51.2,39607.73,33093.6,0,0,0,0,9,13.6,0,13.88,0.086
2/21/2020,3,66,47.4,55.3,62.4,43,51.4,39745.69,34895.29,0,0,0,0,9.3,16.6,357,15.85,0.104
2/22/2020,2,54.3,48.9,51.5,50.9,42.9,46.8,39883.54,36533.58,0,0,0,0,16.9,27.1,246,16.5,0.067
2/23/2020,1,58.1,49.1,52.3,55.5,41.2,48.1,40021.77,36897.12,0,0,0,0,15.8,24.6,270,16.12,0.088
2/24/2020,3,58,45.4,51.7,53.5,41.5,48.8,40161.32,37042.5,0,0,0,0,14.6,24.2,260,16.91,0.076
2/25/2020,0,68,48.3,55.3,65.8,44.4,52.3,40302.11,37188.96,0,0,0,0,14.2,23.7,274,17.51,0.108
2/26/2020,0,69.5,47.7,57.4,66.1,44.2,55.2,40444.02,37336.37,0,0,0,0,7.9,15,342,17.55,0.109
2/27/2020,1,73.3,47.9,59.2,68.9,44.1,56.8,40586.93,37484.62,0,0,0,0,8.7,14.5,10,17.68,0.121
2/28/2020,3,59.2,49.1,54.5,58.3,46.3,51.5,40730.73,35477.72,0,0,0,0,14.4,23.3,266,14.75,0.076
2/29/2020,3,55.3,47.9,51.3,47.4,37.6,43.1,40875.31,37625.2,0,0,0,0,25.3,40.3,280,17.6,0.097
3/1/2020,51,57.9,44.2,50.9,50.3,39.2,44.2,41020.54,28059.13,0.004,0.004,0,1,16.9,27.5,346,10.89,0.1
3/2/2020,0,69.8,49.8,57.7,63.3,39.3,49,41166.33,38083.46,0,0,0,0,18.6,30.6,349,18.78,0.189
